TrainCategory,TrainId,FromStation,DepartureFromStation,ToStation,ArrivalToStation,Demand,Distance_KM,Electrified,GGVId
IC,5757,Start,630,FA/86,630,0,0.0,true,-1
IC,5757,FA/86,630,FLB/80,713,17,121.6,true,-1
IC,5757,FLB/80,713,End,713,0,0.0,true,-1
IC,5758,Start,845,FLB/80,845,0,0.0,true,-1
IC,5758,FLB/80,845,FA/86,930,37,121.6,true,-1
IC,5758,FA/86,930,End,930,0,0.0,true,-1
IC,5759,Start,750,FA/86,750,0,0.0,true,-1
IC,5759,FA/86,750,FLB/80,833,30,121.6,true,-1
IC,5759,FLB/80,833,End,833,0,0.0,true,-1
IC,5760,Start,965,FLB/80,965,0,0.0,true,-1
IC,5760,FLB/80,965,FA/86,1050,21,121.6,true,-1
IC,5760,FA/86,1050,End,1050,0,0.0,true,-1
IC,5761,Start,870,FA/86,870,0,0.0,true,-1
IC,5761,FA/86,870,FLB/80,953,49,121.6,true,-1
IC,5761,FLB/80,953,End,953,0,0.0,true,-1
IC,5762,Start,1085,FLB/80,1085,0,0.0,true,-1
IC,5762,FLB/80,1085,FA/86,1170,15,121.6,true,-1
IC,5762,FA/86,1170,End,1170,0,0.0,true,-1
IC,5763,Start,990,FA/86,990,0,0.0,true,-1
IC,5763,FA/86,990,FLB/80,1073,74,121.6,true,-1
IC,5763,FLB/80,1073,End,1073,0,0.0,true,-1
IC,5764,Start,1205,FLB/80,1205,0,0.0,true,-1
IC,5764,FLB/80,1205,FA/86,1290,34,121.6,true,-1
IC,5764,FA/86,1290,End,1290,0,0.0,true,-1
IC,5765,Start,1110,FA/86,1110,0,0.0,true,-1
IC,5765,FA/86,1110,FLB/80,1193,38,121.6,true,-1
IC,5765,FLB/80,1193,End,1193,0,0.0,true,-1
IC,5766,Start,1325,FLB/80,1325,0,0.0,true,-1
IC,5766,FLB/80,1325,FA/86,1410,5,121.6,true,-1
IC,5766,FA/86,1410,End,1410,0,0.0,true,-1
IC,5767,Start,1230,FA/86,1230,0,0.0,true,-1
IC,5767,FA/86,1230,FLB/80,1313,46,121.6,true,-1
IC,5767,FLB/80,1313,End,1313,0,0.0,true,-1
L,59_4059,Start,926,CPH/86,926,0,0.0,true,59_4059_959
L,59_4059,CPH/86,926,FA/86,1054,653,230.2,true,59_4059_959
L,59_4059,FA/86,1058,VJ/86,1071,407,25.7,false,59_4059_959
L,59_4059,VJ/86,1073,AR/86,1118,355,82.8,false,59_4059_959
L,59_4059,AR/86,1125,AB/86,1193,90,139.8,false,59_4059_959
L,59_4059,AB/86,1193,End,1193,0,0.0,true,59_4059_959
L,6,Start,254,AR/86,254,0,0.0,true,-1
L,6,AR/86,254,VJ/86,304,54,82.8,false,-1
L,6,VJ/86,306,FA/86,321,58,25.7,false,-1
L,6,FA/86,327,CPH/86,452,246,230.2,true,-1
L,6,CPH/86,452,End,452,0,0.0,true,-1
L,608,Start,379,OD/86,379,0,0.0,true,-1
L,608,OD/86,379,KH/86,458,368,158.1,true,-1
L,608,KH/86,458,End,458,0,0.0,true,-1
M,6314,Start,695,CPH/86,695,0,0.0,true,-1
M,6314,CPH/86,695,KH/86,709,0,11.8,true,-1
M,6314,KH/86,709,End,709,0,0.0,true,-1
M,6320,Start,768,CPH/86,768,0,0.0,true,-1
M,6320,CPH/86,768,HGL/86,799,0,17.0,true,-1
M,6320,HGL/86,799,End,799,0,0.0,true,-1
M,6322,Start,670,KK/86,670,0,0.0,true,-1
M,6322,KK/86,670,HGL/86,672,0,2.1,true,-1
M,6322,HGL/86,672,End,672,0,0.0,true,-1
M,6343,Start,730,KH/86,730,0,0.0,true,-1
M,6343,KH/86,730,CPH/86,744,0,11.8,true,-1
M,6343,CPH/86,744,End,744,0,0.0,true,-1
M,6348,Start,580,KH/86,580,0,0.0,true,-1
M,6348,KH/86,580,HGL/86,590,0,5.2,true,-1
M,6348,HGL/86,590,End,590,0,0.0,true,-1
M,6370,Start,1311,KK/86,1311,0,0.0,true,-1
M,6370,KK/86,1311,KH/86,1317,0,3.1,true,-1
M,6370,KH/86,1317,End,1317,0,0.0,true,-1
L,63_4063,Start,986,CPH/86,986,0,0.0,true,63_4063_763
L,63_4063,CPH/86,986,FA/86,1114,589,230.2,true,63_4063_763
L,63_4063,FA/86,1118,VJ/86,1131,364,25.7,false,63_4063_763
L,63_4063,VJ/86,1133,AR/86,1178,337,82.8,false,63_4063_763
L,63_4063,AR/86,1185,AB/86,1253,78,139.8,false,63_4063_763
L,63_4063,AB/86,1253,End,1253,0,0.0,true,63_4063_763
M,6431,Start,669,HGL/86,669,0,0.0,true,-1
M,6431,HGL/86,669,CPH/86,695,0,17.0,true,-1
M,6431,CPH/86,695,End,695,0,0.0,true,-1
M,6432,Start,815,KH/86,815,0,0.0,true,-1
M,6432,KH/86,815,CPH/86,828,0,11.8,true,-1
M,6432,CPH/86,828,End,828,0,0.0,true,-1
M,6459,Start,754,HGL/86,754,0,0.0,true,-1
M,6459,HGL/86,754,KK/86,757,0,2.1,true,-1
M,6459,KK/86,757,End,757,0,0.0,true,-1
L,649,Start,802,KH/86,802,0,0.0,true,-1
L,649,KH/86,802,FA/86,907,50,218.4,true,-1
L,649,FA/86,907,End,907,0,0.0,true,-1
L,659,Start,922,KH/86,922,0,0.0,true,-1
L,659,KH/86,922,FA/86,1027,176,218.4,true,-1
L,659,FA/86,1027,End,1027,0,0.0,true,-1
L,67_4067,Start,1047,CPH/86,1047,0,0.0,true,67_4067_967
L,67_4067,CPH/86,1047,FA/86,1174,380,230.2,true,67_4067_967
L,67_4067,FA/86,1178,VJ/86,1191,270,25.7,false,67_4067_967
L,67_4067,VJ/86,1193,AR/86,1238,233,82.8,false,67_4067_967
L,67_4067,AR/86,1245,AB/86,1313,87,139.8,false,67_4067_967
L,67_4067,AB/86,1313,End,1313,0,0.0,true,67_4067_967
M,7085,Start,1315,FA/86,1315,0,0.0,true,-1
M,7085,FA/86,1315,AR/86,1395,0,108.5,false,-1
M,7085,AR/86,1395,End,1395,0,0.0,true,-1
M,7087,Start,83,KD/86,83,0,0.0,true,-1
M,7087,KD/86,83,FA/86,102,0,19.9,true,-1
M,7087,FA/86,102,End,102,0,0.0,true,-1
M,7098,Start,145,AR/86,145,0,0.0,true,-1
M,7098,AR/86,145,FA/86,225,0,108.5,false,-1
M,7098,FA/86,225,End,225,0,0.0,true,-1
L,71,Start,1106,CPH/86,1106,0,0.0,true,-1
L,71,CPH/86,1106,FA/86,1234,232,230.2,true,-1
L,71,FA/86,1238,VJ/86,1251,208,25.7,false,-1
L,71,VJ/86,1253,AR/86,1298,205,82.8,false,-1
L,71,AR/86,1298,End,1298,0,0.0,true,-1
L,722,Start,424,STR/86,424,0,0.0,true,4022_22_722
L,722,STR/86,424,FA/86,554,75,155.4,false,4022_22_722
L,722,FA/86,554,End,554,0,0.0,true,4022_22_722
L,723,Start,523,FA/86,523,0,0.0,true,23_4023_723
L,723,FA/86,523,STR/86,648,67,155.4,false,23_4023_723
L,723,STR/86,648,End,648,0,0.0,true,23_4023_723
L,731,Start,643,FA/86,643,0,0.0,true,31_4031_731
L,731,FA/86,643,STR/86,768,72,155.4,false,31_4031_731
L,731,STR/86,768,End,768,0,0.0,true,31_4031_731
L,738,Start,664,STR/86,664,0,0.0,true,4038_38_738
L,738,STR/86,664,FA/86,794,82,155.4,false,4038_38_738
L,738,FA/86,794,End,794,0,0.0,true,4038_38_738
L,746,Start,784,STR/86,784,0,0.0,true,4046_46_746
L,746,STR/86,784,FA/86,914,124,155.4,false,4046_46_746
L,746,FA/86,914,End,914,0,0.0,true,4046_46_746
L,747,Start,899,VJ/86,899,0,0.0,true,47_4047_747
L,747,VJ/86,899,STR/86,1008,76,129.7,false,47_4047_747
L,747,STR/86,1008,End,1008,0,0.0,true,47_4047_747
L,75,Start,1166,CPH/86,1166,0,0.0,true,75_975
L,75,CPH/86,1166,FA/86,1294,248,230.2,true,75_975
L,75,FA/86,1298,VJ/86,1311,161,25.7,false,75_975
L,75,VJ/86,1313,AR/86,1358,131,82.8,false,75_975
L,75,AR/86,1358,End,1358,0,0.0,true,75_975
L,762,Start,1024,STR/86,1024,0,0.0,true,4062_62_762
L,762,STR/86,1024,FA/86,1154,52,155.4,false,4062_62_762
L,762,FA/86,1154,End,1154,0,0.0,true,4062_62_762
L,763,Start,1123,FA/86,1123,0,0.0,true,63_4063_763
L,763,FA/86,1123,STR/86,1248,97,155.4,false,63_4063_763
L,763,STR/86,1248,End,1248,0,0.0,true,63_4063_763
L,79,Start,1226,CPH/86,1226,0,0.0,true,-1
L,79,CPH/86,1226,FA/86,1354,308,230.2,true,-1
L,79,FA/86,1358,VJ/86,1371,116,25.7,false,-1
L,79,VJ/86,1373,AR/86,1418,115,82.8,false,-1
L,79,AR/86,1418,End,1418,0,0.0,true,-1
IC,80108,Start,356,FA/86,356,0,0.0,true,-1
IC,80108,FA/86,356,HGL/86,505,445,225.8,true,-1
IC,80108,HGL/86,505,End,505,0,0.0,true,-1
IC,80169,Start,1055,HGL/86,1055,0,0.0,true,2369_469_80169
IC,80169,HGL/86,1055,FA/86,1202,194,225.8,true,2369_469_80169
IC,80169,FA/86,1202,End,1202,0,0.0,true,2369_469_80169
IC,802,Start,300,OD/86,300,0,0.0,true,-1
IC,802,OD/86,300,HGL/86,403,246,163.3,true,-1
IC,802,HGL/86,403,End,403,0,0.0,true,-1
IC,806,Start,272,ES/86,272,0,0.0,true,206_806
IC,806,ES/86,272,OD/86,352,35,142.3,true,206_806
IC,806,OD/86,360,HGL/86,463,529,163.3,true,206_806
IC,806,HGL/86,463,End,463,0,0.0,true,206_806
IC,810,Start,332,ES/86,332,0,0.0,true,208_810
IC,810,ES/86,332,OD/86,412,141,142.3,true,208_810
IC,810,OD/86,420,HGL/86,523,558,163.3,true,208_810
IC,810,HGL/86,523,End,523,0,0.0,true,208_810
IC,814,Start,392,ES/86,392,0,0.0,true,214_814
IC,814,ES/86,392,OD/86,472,191,142.3,true,214_814
IC,814,OD/86,480,HGL/86,583,305,163.3,true,214_814
IC,814,HGL/86,583,End,583,0,0.0,true,214_814
IC,815,Start,369,OD/86,369,0,0.0,true,-1
IC,815,OD/86,369,ES/86,456,88,142.3,true,-1
IC,815,ES/86,456,End,456,0,0.0,true,-1
IC,818,Start,451,ES/86,451,0,0.0,true,-1
IC,818,ES/86,451,OD/86,532,112,142.3,true,-1
IC,818,OD/86,540,HGL/86,643,143,163.3,true,-1
IC,818,HGL/86,643,End,643,0,0.0,true,-1
IC,819,Start,316,HGL/86,316,0,0.0,true,-1
IC,819,HGL/86,316,OD/86,420,109,163.3,true,-1
IC,819,OD/86,429,ES/86,506,145,142.3,true,-1
IC,819,ES/86,506,End,506,0,0.0,true,-1
IC,822,Start,511,ES/86,511,0,0.0,true,-1
IC,822,ES/86,511,OD/86,592,74,142.3,true,-1
IC,822,OD/86,600,KK/86,697,158,161.2,true,-1
IC,822,KK/86,697,End,697,0,0.0,true,-1
IC,823,Start,383,KK/86,383,0,0.0,true,-1
IC,823,KK/86,383,OD/86,480,186,161.2,true,-1
IC,823,OD/86,489,ES/86,566,137,142.3,true,-1
IC,823,ES/86,566,End,566,0,0.0,true,-1
IC,826,Start,572,ES/86,572,0,0.0,true,-1
IC,826,ES/86,572,OD/86,652,54,142.3,true,-1
IC,826,OD/86,660,HGL/86,763,140,163.3,true,-1
IC,826,HGL/86,763,End,763,0,0.0,true,-1
IC,827,Start,436,HGL/86,436,0,0.0,true,227_827
IC,827,HGL/86,436,OD/86,540,259,163.3,true,227_827
IC,827,OD/86,549,ES/86,626,107,142.3,true,227_827
IC,827,ES/86,626,End,626,0,0.0,true,227_827
IC,830,Start,632,ES/86,632,0,0.0,true,-1
IC,830,ES/86,632,OD/86,712,98,142.3,true,-1
IC,830,OD/86,720,HGL/86,823,155,163.3,true,-1
IC,830,HGL/86,823,End,823,0,0.0,true,-1
IC,831,Start,496,HGL/86,496,0,0.0,true,-1
IC,831,HGL/86,496,OD/86,600,155,163.3,true,-1
IC,831,OD/86,609,ES/86,686,84,142.3,true,-1
IC,831,ES/86,686,End,686,0,0.0,true,-1
IC,834,Start,692,ES/86,692,0,0.0,true,-1
IC,834,ES/86,692,OD/86,772,102,142.3,true,-1
IC,834,OD/86,780,HGL/86,883,205,163.3,true,-1
IC,834,HGL/86,883,End,883,0,0.0,true,-1
IC,835,Start,556,HGL/86,556,0,0.0,true,-1
IC,835,HGL/86,556,OD/86,660,114,163.3,true,-1
IC,835,OD/86,669,ES/86,746,74,142.3,true,-1
IC,835,ES/86,746,End,746,0,0.0,true,-1
IC,838,Start,752,ES/86,752,0,0.0,true,238_838
IC,838,ES/86,752,OD/86,832,106,142.3,true,238_838
IC,838,OD/86,840,HGL/86,943,175,163.3,true,238_838
IC,838,HGL/86,943,End,943,0,0.0,true,238_838
IC,839,Start,623,KK/86,623,0,0.0,true,-1
IC,839,KK/86,623,OD/86,720,157,161.2,true,-1
IC,839,OD/86,729,ES/86,806,104,142.3,true,-1
IC,839,ES/86,806,End,806,0,0.0,true,-1
IC,842,Start,812,ES/86,812,0,0.0,true,242_842
IC,842,ES/86,812,OD/86,892,152,142.3,true,242_842
IC,842,OD/86,900,HGL/86,1003,242,163.3,true,242_842
IC,842,HGL/86,1003,End,1003,0,0.0,true,242_842
IC,843,Start,676,HGL/86,676,0,0.0,true,-1
IC,843,HGL/86,676,OD/86,780,157,163.3,true,-1
IC,843,OD/86,789,ES/86,866,116,142.3,true,-1
IC,843,ES/86,866,End,866,0,0.0,true,-1
IC,846,Start,872,ES/86,872,0,0.0,true,246_846
IC,846,ES/86,872,OD/86,952,177,142.3,true,246_846
IC,846,OD/86,960,HGL/86,1063,232,163.3,true,246_846
IC,846,HGL/86,1063,End,1063,0,0.0,true,246_846
IC,847,Start,736,HGL/86,736,0,0.0,true,-1
IC,847,HGL/86,736,OD/86,840,139,163.3,true,-1
IC,847,OD/86,849,ES/86,926,91,142.3,true,-1
IC,847,ES/86,926,End,926,0,0.0,true,-1
IC,850,Start,932,ES/86,932,0,0.0,true,250_850
IC,850,ES/86,932,OD/86,1012,174,142.3,true,250_850
IC,850,OD/86,1020,HGL/86,1123,165,163.3,true,250_850
IC,850,HGL/86,1123,End,1123,0,0.0,true,250_850
IC,851,Start,796,HGL/86,796,0,0.0,true,251_851
IC,851,HGL/86,796,OD/86,900,189,163.3,true,251_851
IC,851,OD/86,909,ES/86,986,148,142.3,true,251_851
IC,851,ES/86,986,End,986,0,0.0,true,251_851
IC,854,Start,992,ES/86,992,0,0.0,true,-1
IC,854,ES/86,992,OD/86,1072,105,142.3,true,-1
IC,854,OD/86,1080,HGL/86,1183,119,163.3,true,-1
IC,854,HGL/86,1183,End,1183,0,0.0,true,-1
IC,855,Start,856,HGL/86,856,0,0.0,true,255_855
IC,855,HGL/86,856,OD/86,960,314,163.3,true,255_855
IC,855,OD/86,969,ES/86,1046,171,142.3,true,255_855
IC,855,ES/86,1046,End,1046,0,0.0,true,255_855
IC,858,Start,1052,ES/86,1052,0,0.0,true,-1
IC,858,ES/86,1052,OD/86,1132,70,142.3,true,-1
IC,858,OD/86,1140,HGL/86,1243,99,163.3,true,-1
IC,858,HGL/86,1243,End,1243,0,0.0,true,-1
IC,859,Start,916,HGL/86,916,0,0.0,true,259_859
IC,859,HGL/86,916,OD/86,1020,561,163.3,true,259_859
IC,859,OD/86,1029,ES/86,1106,205,142.3,true,259_859
IC,859,ES/86,1106,End,1106,0,0.0,true,259_859
IC,862,Start,1112,ES/86,1112,0,0.0,true,-1
IC,862,ES/86,1112,OD/86,1192,32,142.3,true,-1
IC,862,OD/86,1200,KK/86,1297,93,161.2,true,-1
IC,862,KK/86,1297,End,1297,0,0.0,true,-1
IC,863,Start,976,HGL/86,976,0,0.0,true,263_863
IC,863,HGL/86,976,OD/86,1080,583,163.3,true,263_863
IC,863,OD/86,1089,ES/86,1166,155,142.3,true,263_863
IC,863,ES/86,1166,End,1166,0,0.0,true,263_863
IC,866,Start,1172,ES/86,1172,0,0.0,true,-1
IC,866,ES/86,1172,OD/86,1252,46,142.3,true,-1
IC,866,OD/86,1260,KK/86,1360,61,161.2,true,-1
IC,866,KK/86,1360,End,1360,0,0.0,true,-1
IC,867,Start,1036,HGL/86,1036,0,0.0,true,-1
IC,867,HGL/86,1036,OD/86,1140,372,163.3,true,-1
IC,867,OD/86,1149,ES/86,1226,114,142.3,true,-1
IC,867,ES/86,1226,End,1226,0,0.0,true,-1
IC,871,Start,1096,HGL/86,1096,0,0.0,true,-1
IC,871,HGL/86,1096,OD/86,1200,158,163.3,true,-1
IC,871,OD/86,1209,ES/86,1286,75,142.3,true,-1
IC,871,ES/86,1286,End,1286,0,0.0,true,-1
IC,875_2383,Start,1156,HGL/86,1156,0,0.0,true,-1
IC,875_2383,HGL/86,1156,OD/86,1260,174,163.3,true,-1
IC,875_2383,OD/86,1269,ES/86,1346,80,142.3,true,-1
IC,875_2383,ES/86,1361,FA/86,1425,26,88.5,true,-1
IC,875_2383,FA/86,1425,End,1425,0,0.0,true,-1
IC,879,Start,1216,HGL/86,1216,0,0.0,true,-1
IC,879,HGL/86,1216,OD/86,1320,191,163.3,true,-1
IC,879,OD/86,1320,End,1320,0,0.0,true,-1
IC,883,Start,1276,HGL/86,1276,0,0.0,true,-1
IC,883,HGL/86,1276,OD/86,1380,123,163.3,true,-1
IC,883,OD/86,1380,End,1380,0,0.0,true,-1
M,9000,Start,300,KH/86,300,0,0.0,true,-1
M,9000,KH/86,300,HG/86,332,0,46.2,true,-1
M,9000,HG/86,332,End,332,0,0.0,true,-1
M,9017,Start,264,HGL/86,264,0,0.0,true,-1
M,9017,HGL/86,264,RO/86,299,0,36.5,true,-1
M,9017,RO/86,299,End,299,0,0.0,true,-1
M,9024,Start,748,KH/86,748,0,0.0,true,-1
M,9024,KH/86,748,HG/86,801,0,46.2,true,-1
M,9024,HG/86,801,End,801,0,0.0,true,-1
M,9043,Start,633,HG/86,633,0,0.0,true,-1
M,9043,HG/86,633,KK/86,684,0,43.1,true,-1
M,9043,KK/86,684,End,684,0,0.0,true,-1
L,910,Start,284,SDB/86,284,0,0.0,true,10_910
L,910,SDB/86,284,FA/86,377,67,136.5,true,10_910
L,910,FA/86,377,End,377,0,0.0,true,10_910
L,911,Start,341,FA/86,341,0,0.0,true,11_4011_911
L,911,FA/86,341,SDB/86,432,13,136.5,true,11_4011_911
L,911,SDB/86,432,End,432,0,0.0,true,11_4011_911
M,9111,Start,281,NÆ/86,281,0,0.0,true,-1
M,9111,NÆ/86,281,VO/86,295,0,27.4,true,-1
M,9111,VO/86,295,End,295,0,0.0,true,-1
M,9113,Start,314,VO/86,314,0,0.0,true,-1
M,9113,VO/86,314,NF/86,329,0,28.8,false,-1
M,9113,NF/86,329,End,329,0,0.0,true,-1
M,9115,Start,341,NÆ/86,341,0,0.0,true,-1
M,9115,NÆ/86,341,VO/86,355,0,27.4,true,-1
M,9115,VO/86,355,End,355,0,0.0,true,-1
M,9163,Start,1008,RO/86,1008,0,0.0,true,-1
M,9163,RO/86,1008,NÆ/86,1040,0,59.4,true,-1
M,9163,NÆ/86,1040,End,1040,0,0.0,true,-1
M,9176,Start,60,RO/86,60,0,0.0,true,-1
M,9176,RO/86,60,KK/86,92,0,34.4,true,-1
M,9176,KK/86,92,End,92,0,0.0,true,-1
M,9179,Start,1279,SG/86,1279,0,0.0,true,-1
M,9179,SG/86,1279,OD/86,1312,0,67.4,true,-1
M,9179,OD/86,1312,End,1312,0,0.0,true,-1
L,918,Start,404,SDB/86,404,0,0.0,true,4018_18_918
L,918,SDB/86,404,FA/86,497,87,136.5,true,4018_18_918
L,918,FA/86,497,End,497,0,0.0,true,4018_18_918
L,919,Start,461,FA/86,461,0,0.0,true,19_4019_919
L,919,FA/86,461,SDB/86,552,64,136.5,true,19_4019_919
L,919,SDB/86,552,End,552,0,0.0,true,19_4019_919
L,926,Start,524,SDB/86,524,0,0.0,true,4026_26_926
L,926,SDB/86,524,FA/86,617,87,136.5,true,4026_26_926
L,926,FA/86,617,End,617,0,0.0,true,4026_26_926
L,927,Start,581,FA/86,581,0,0.0,true,27_4027_927
L,927,FA/86,581,SDB/86,672,64,136.5,true,27_4027_927
L,927,SDB/86,672,End,672,0,0.0,true,27_4027_927
M,9300,Start,192,CPH/86,192,0,0.0,true,-1
M,9300,CPH/86,192,KH/86,205,0,11.8,true,-1
M,9300,KH/86,205,End,205,0,0.0,true,-1
M,9301,Start,75,KH/86,75,0,0.0,true,-1
M,9301,KH/86,75,CPH/86,88,0,11.8,true,-1
M,9301,CPH/86,88,End,88,0,0.0,true,-1
M,9302,Start,222,CPH/86,222,0,0.0,true,-1
M,9302,CPH/86,222,KH/86,235,0,11.8,true,-1
M,9302,KH/86,235,End,235,0,0.0,true,-1
M,9303,Start,85,KH/86,85,0,0.0,true,-1
M,9303,KH/86,85,CPH/86,97,0,11.8,true,-1
M,9303,CPH/86,97,End,97,0,0.0,true,-1
M,9323,Start,382,KH/86,382,0,0.0,true,-1
M,9323,KH/86,382,CPH/86,396,0,11.8,true,-1
M,9323,CPH/86,396,End,396,0,0.0,true,-1
L,934,Start,644,SDB/86,644,0,0.0,true,4034_34_934
L,934,SDB/86,644,FA/86,737,73,136.5,true,4034_34_934
L,934,FA/86,737,End,737,0,0.0,true,4034_34_934
L,935,Start,701,FA/86,701,0,0.0,true,35_4035_935
L,935,FA/86,701,SDB/86,792,63,136.5,true,35_4035_935
L,935,SDB/86,792,End,792,0,0.0,true,35_4035_935
M,9360,Start,1243,CPH/86,1243,0,0.0,true,-1
M,9360,CPH/86,1243,KH/86,1256,0,11.8,true,-1
M,9360,KH/86,1256,End,1256,0,0.0,true,-1
M,9362,Start,1239,CPH/86,1239,0,0.0,true,-1
M,9362,CPH/86,1239,KH/86,1252,0,11.8,true,-1
M,9362,KH/86,1252,End,1252,0,0.0,true,-1
M,9387,Start,1321,KH/86,1321,0,0.0,true,-1
M,9387,KH/86,1321,CPH/86,1334,0,11.8,true,-1
M,9387,CPH/86,1334,End,1334,0,0.0,true,-1
M,940387,Start,285,AA/80,285,0,0.0,true,-1
M,940387,AA/80,285,HMB/80,294,0,6.9,true,-1
M,940387,HMB/80,294,End,294,0,0.0,true,-1
M,940397,Start,1164,HMB/80,1164,0,0.0,true,-1
M,940397,HMB/80,1164,AA/80,1177,0,6.9,true,-1
M,940397,AA/80,1177,End,1177,0,0.0,true,-1
L,942,Start,764,SDB/86,764,0,0.0,true,4042_42_942
L,942,SDB/86,764,FA/86,857,67,136.5,true,4042_42_942
L,942,FA/86,857,End,857,0,0.0,true,4042_42_942
L,943,Start,821,FA/86,821,0,0.0,true,43_4043_943
L,943,FA/86,821,SDB/86,912,105,136.5,true,43_4043_943
L,943,SDB/86,912,End,912,0,0.0,true,43_4043_943
L,950,Start,884,SDB/86,884,0,0.0,true,4050_50_950
L,950,SDB/86,884,FA/86,977,78,136.5,true,4050_50_950
L,950,FA/86,977,End,977,0,0.0,true,4050_50_950
L,951,Start,941,FA/86,941,0,0.0,true,51_4051_951
L,951,FA/86,941,SDB/86,1032,111,136.5,true,51_4051_951
L,951,SDB/86,1032,End,1032,0,0.0,true,51_4051_951
L,958,Start,1004,SDB/86,1004,0,0.0,true,4058_58_958
L,958,SDB/86,1004,FA/86,1097,55,136.5,true,4058_58_958
L,958,FA/86,1097,End,1097,0,0.0,true,4058_58_958
L,959,Start,1061,FA/86,1061,0,0.0,true,59_4059_959
L,959,FA/86,1061,SDB/86,1152,109,136.5,true,59_4059_959
L,959,SDB/86,1152,End,1152,0,0.0,true,59_4059_959
L,966,Start,1124,SDB/86,1124,0,0.0,true,4066_66_966
L,966,SDB/86,1124,FA/86,1217,32,136.5,true,4066_66_966
L,966,FA/86,1217,End,1217,0,0.0,true,4066_66_966
L,967,Start,1181,FA/86,1181,0,0.0,true,67_4067_967
L,967,FA/86,1181,SDB/86,1272,65,136.5,true,67_4067_967
L,967,SDB/86,1272,End,1272,0,0.0,true,67_4067_967
M,9676,Start,64,KH/86,64,0,0.0,true,-1
M,9676,KH/86,64,KK/86,70,0,3.1,true,-1
M,9676,KK/86,70,End,70,0,0.0,true,-1
M,9700,Start,373,KH/86,373,0,0.0,true,-1
M,9700,KH/86,373,HGL/86,382,0,5.2,true,-1
M,9700,HGL/86,382,End,382,0,0.0,true,-1
M,9701,Start,76,HGL/86,76,0,0.0,true,-1
M,9701,HGL/86,76,CPH/86,101,0,17.0,true,-1
M,9701,CPH/86,101,End,101,0,0.0,true,-1
M,9702,Start,369,CPH/86,369,0,0.0,true,-1
M,9702,CPH/86,369,HGL/86,397,0,17.0,true,-1
M,9702,HGL/86,397,End,397,0,0.0,true,-1
M,9720,Start,692,KK/86,692,0,0.0,true,-1
M,9720,KK/86,692,HGL/86,696,0,2.1,true,-1
M,9720,HGL/86,696,End,696,0,0.0,true,-1
M,9730,Start,820,KH/86,820,0,0.0,true,-1
M,9730,KH/86,820,HGL/86,830,0,5.2,true,-1
M,9730,HGL/86,830,End,830,0,0.0,true,-1
RR,974_2776,Start,1244,SDB/86,1244,0,0.0,true,-1
RR,974_2776,SDB/86,1244,FA/86,1337,17,136.5,true,-1
RR,974_2776,FA/86,1347,OD/86,1401,15,60.3,true,-1
RR,974_2776,OD/86,1401,End,1401,0,0.0,true,-1
L,975,Start,1301,FA/86,1301,0,0.0,true,75_975
L,975,FA/86,1301,SDB/86,1392,43,136.5,true,75_975
L,975,SDB/86,1392,End,1392,0,0.0,true,75_975
M,9782,Start,152,CPH/86,152,0,0.0,true,-1
M,9782,CPH/86,152,HGL/86,179,0,17.0,true,-1
M,9782,HGL/86,179,End,179,0,0.0,true,-1
M,9783,Start,1267,HGL/86,1267,0,0.0,true,-1
M,9783,HGL/86,1267,KH/86,1277,0,5.2,true,-1
M,9783,KH/86,1277,End,1277,0,0.0,true,-1
M,9784,Start,170,CPH/86,170,0,0.0,true,-1
M,9784,CPH/86,170,HGL/86,192,0,17.0,true,-1
M,9784,HGL/86,192,End,192,0,0.0,true,-1
M,9785,Start,1297,HGL/86,1297,0,0.0,true,-1
M,9785,HGL/86,1297,CPH/86,1326,0,17.0,true,-1
M,9785,CPH/86,1326,End,1326,0,0.0,true,-1
M,9795,Start,9,HGL/86,9,0,0.0,true,-1
M,9795,HGL/86,9,KH/86,20,0,5.2,true,-1
M,9795,KH/86,20,End,20,0,0.0,true,-1
M,9797,Start,39,HGL/86,39,0,0.0,true,-1
M,9797,HGL/86,39,CPH/86,64,0,17.0,true,-1
M,9797,CPH/86,64,End,64,0,0.0,true,-1
RR,982,Start,1364,SDB/86,1364,0,0.0,true,-1
RR,982,SDB/86,1364,FA/86,1457,2,136.5,true,-1
RR,982,FA/86,1457,End,1457,0,0.0,true,-1
RR,983,Start,1436,FA/86,1436,0,0.0,true,-1
RR,983,FA/86,1436,SDB/86,1527,8,136.5,true,-1
RR,983,SDB/86,1527,End,1527,0,0.0,true,-1
